       Value   Percentile   TotalCount 1/(1-Percentile)
      164.00     0.000000       539799         1.00
      165.00     0.000000       539821         1.00
      166.00     0.000000       539843         1.00
      167.00     0.000000       539870         1.00
      168.00     0.000000       539895         1.00
      169.00     0.000000       539916         1.00
      170.00     0.000000       539940         1.00
      171.00     0.000000       539960         1.00
      172.00     0.000000       539981         1.00
      173.00     0.000000       540009         1.00
      174.00     0.000000       540037         1.00
      175.00     0.000000       540049         1.00
      176.00     0.000000       540077         1.00
      177.00     0.000000       540101         1.00
      178.00     0.000000       540125         1.00
      179.00     0.000000       540148         1.00
      180.00     0.000000       540166         1.00
      181.00     0.000000       540192         1.00
      182.00     0.000000       540214         1.00
      183.00     0.000000       540231         1.00
      184.00     0.000000       540251         1.00
      185.00     0.000000       540273         1.00
      186.00     0.000000       540298         1.00
      187.00     0.000000       540312         1.00
      188.00     0.000000       540329         1.00
      189.00     0.000000       540350         1.00
      190.00     0.000000       540363         1.00
      191.00     0.000000       540384         1.00
      192.00     0.000000       540397         1.00
      193.00     0.000000       540421         1.00
      194.00     0.000000       540437         1.00
      195.00     0.000000       540454         1.00
      196.00     0.000000       540471         1.00
      197.00     0.000000       540488         1.00
      198.00     0.000000       540506         1.00
      199.00     0.000000       540528         1.00
      200.00     0.000000       540550         1.00
      201.00     0.000000       540567         1.00
      202.00     0.000000       540586         1.00
      203.00     0.000000       540606         1.00
      204.00     0.000000       540628         1.00
      205.00     0.000000       540640         1.00
      206.00     0.000000       540653         1.00
      207.00     0.000000       540674         1.00
      208.00     0.000000       540686         1.00
      209.00     0.000000       540700         1.00
      210.00     0.000000       540710         1.00
      211.00     0.000000       540729         1.00
      212.00     0.000000       540743         1.00
      213.00     0.000000       540759         1.00
      214.00     0.000000       540767         1.00
      215.00     0.000000       540786         1.00
      216.00     0.000000       540799         1.00
      217.00     0.000000       540810         1.00
      218.00     0.000000       540824         1.00
      219.00     0.000000       540832         1.00
      220.00     0.000000       540848         1.00
      221.00     0.000000       540852         1.00
      222.00     0.000000       540863         1.00
      223.00     0.000000       540880         1.00
      224.00     0.000000       540890         1.00
      225.00     0.000000       540907         1.00
      226.00     0.000000       540922         1.00
      227.00     0.000000       540931         1.00
      228.00     0.000000       540951         1.00
      229.00     0.000000       540965         1.00
      230.00     0.000000       540975         1.00
      231.00     0.000000       540987         1.00
      232.00     0.000000       540996         1.00
      233.00     0.000000       541011         1.00
      234.00     0.000000       541023         1.00
      235.00     0.000000       541033         1.00
      236.00     0.000000       541048         1.00
      237.00     0.000000       541060         1.00
